file	verdict	exit	ms	online_probe	decided_by	census_blocks	last_arm	atoms	order	equality	unsupported	eq_asserted_false	assertions	assert_false	assert_eval_err	dominant_fail_label	construct	unsupported_kinds	model_decline	config_crossed	probe_sites	theory_propagate_ms	theory_final_check_ms	theory_assert_ms	decisions	final_checks	simplex_checks	simplex_rows	bound_scan_atoms
QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	sat	0	108	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	0	1	n/a	n/a	n/a
QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	sat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	0	1	n/a	n/a	n/a
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	sat	0	106	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	0	1	n/a	n/a	n/a
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	sat	0	107	not-probed	qf-bv	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	unsat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	0	0	n/a	n/a	n/a
QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	sat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	0	1	n/a	n/a	n/a
QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0056.smt2	sat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	1	1	n/a	n/a	n/a
QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	sat	0	107	not-probed	qf-bv	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	sat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	1	1	n/a	n/a	n/a
QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	sat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	1	1	n/a	n/a	n/a
QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	sat	0	107	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0014.smt2	sat	0	106	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0034.smt2	sat	0	106	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	sat	0	107	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	unsat	0	106	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	0	0	5	0
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0127.smt2	sat	0	107	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0011.smt2	sat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	0	1	n/a	n/a	n/a
QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0019.smt2	sat	0	107	not-probed	qf-bv	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0051.smt2	sat	0	107	not-probed	qf-bv	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	0	0	5	0
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0048.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	0	0	5	0
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	0	0	5	0
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	7	6
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	sat	0	107	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0097.smt2	sat	0	106	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	unsat	0	106	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	7	6
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	8	8
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0041.smt2	sat	0	106	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0050.smt2	sat	0	106	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	sat	0	106	not-probed	qf-bv	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	0	0	9	0
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	sat	0	106	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	7	6
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	sat	0	106	not-probed	qf-bv	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0014.smt2	sat	0	107	took	nra	1	replayed	6	6	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	6	2
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	sat	0	108	took	nra	1	replayed	6	6	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	6	4
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0063.smt2	sat	0	107	took	nra	1	replayed	6	6	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	6	4
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	sat	0	107	took	nra	1	replayed	4	4	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	4	0
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	sat	0	106	took	nra	1	replayed	6	6	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	6	2
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0026.smt2	sat	0	107	took	nra	1	replayed	7	7	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	7	4
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	sat	0	106	took	nra	1	replayed	8	8	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	8	4
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	sat	0	107	took	nra	1	replayed	7	7	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	1	1	1	7	8
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	sat	0	108	took	nra	1	replayed	7	7	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	7	4
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0065.smt2	sat	0	107	took	nra	1	replayed	8	7	1	0	1	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	9	8
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	0	0	8	0
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	sat	0	107	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	6	2
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0028.smt2	sat	0	106	took	nra	1	replayed	6	6	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	6	2
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0037.smt2	sat	0	106	took	nra	1	replayed	7	7	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	7	4
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	unsat	0	106	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	0	0	7	0
QF_LRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0011.smt2	sat	0	107	took	nra	1	replayed	6	6	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	6	2
QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0009.smt2	sat	0	107	took	nra	1	replayed	5	5	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	5	2
QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0023.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	0	0	6	0
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	sat	0	106	not-probed	nra	0		0	0	0	0	0	0	0	0														
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0059.smt2	sat	0	107	took	nra	1	replayed	7	6	1	0	1	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	8	3
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	sat	0	106	took	nra	1	replayed	7	7	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	7	4
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	sat	0	107	took	nra	1	replayed	8	8	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	2	2	2	8	16
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	sat	0	106	took	nra	1	replayed	5	5	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	5	2
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	sat	0	107	took	nra	1	replayed	6	6	0	0	0	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	0	1	1	6	2
QF_LRA/miplib/danoint-266.smt2	unknown	0	24125	model-did-not-replay	none	1	no-model	2295	994	1301	0	626	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	2	6193	8	6658	1	n/a	n/a	n/a
QF_LRA/miplib/fixnet-5000.smt2	unknown	0	24124	model-did-not-replay	none	1	no-model	2613	1001	1612	0	945	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	13	240	0	2924	1	n/a	n/a	n/a
QF_LRA/miplib/opt1217--57.smt2	unknown	0	24127	model-did-not-replay	none	1	no-model	2468	19	2449	0	1635	0	0	0				fm-fallback-declined|deadline=true|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	2	23899	6	29052	6	n/a	n/a	n/a
QF_LRA/miplib/pp08a-1000.smt2	unknown	0	24123	model-did-not-replay	none	1	no-model	536	249	287	0	148	0	0	0				simplex-declined|deadline=true|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:no-model-reconstructed=1;simplex-declined=1	139	14667	873	6402013	102209	102209	823	0
QF_LRA/miplib/pp08a-7349.smt2	unknown	0	24123	model-did-not-replay	none	1	no-model	536	249	287	0	148	0	0	0				simplex-declined|deadline=true|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:no-model-reconstructed=1;simplex-declined=1	12	22175	115	560288	20446	20446	823	0
QF_LRA/miplib/vpm2-5.smt2	unknown	0	24124	model-did-not-replay	none	1	no-model	1507	613	894	0	504	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	76	1424	3	9982	1	n/a	n/a	n/a
QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	unknown	0	207	took	nra	1	replayed	437	48	389	0	235	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		22	10	4	35939	114	114	826	1154336
QF_LRA/sal/gasburner/gasburner-prop3-12.smt2	unsat	0	6911	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		594	3226	208	789804	25223	25223	413	30978360
QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	131	12	12	63	1152
QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	unsat	0	608	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		48	316	19	82342	3499	3499	308	2490404
QF_LRA/sal/pursuit/pursuit-safety-16.smt2	unknown	0	24123	model-did-not-replay	none	1	no-replay	809	159	650	0	392	217	2	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	1208	2911	224	1760605	7205	7205	1459	63642888
QF_LRA/sal/pursuit/pursuit-safety-5.smt2	unsat	0	206	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		14	105	4	50191	712	712	425	712768
QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		1	0	0	3416	27	27	267	82728
QF_LRA/sal/tgc/tgc_io-safe-13.smt2	unknown	0	4410	took	nra	1	replayed	510	114	396	0	278	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		1567	527	186	1040737	8544	8544	906	81850002
QF_LRA/sal/tgc/tgc_io-safe-20.smt2	unknown	0	4810	took	nra	1	replayed	794	177	617	0	431	1	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		2297	661	171	1003632	5589	5589	1411	121116120
QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	unsat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	0	0	n/a	n/a	n/a
QF_LRA/sal/windowreal/windowreal-no_t_deadlock-17.smt2	unsat	0	106	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		29	0	1	9075	0	0	1289	1528384
QF_LRA/sal/windowreal/windowreal-no_t_deadlock-6.smt2	unsat	0	107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		1	0	0	1468	0	0	442	84930
QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	unsat	0	107	not-probed	dl-online	0		0	0	0	0	0	0	0	0							0	0	0	0	0	n/a	n/a	n/a
QF_LRA/sc/sc-11.base.cvc.smt2	unknown	0	24123	model-did-not-replay	none	1	no-replay	428	86	342	0	162	45	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	13	35	5	30071	213	213	770	666534
QF_LRA/sc/sc-13.base.cvc.smt2	unknown	0	24122	model-did-not-replay	none	1	no-replay	504	100	404	0	192	53	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	189	553	61	367650	2162	2162	908	9615814
QF_LRA/sc/sc-15.base.cvc.smt2	unknown	0	24122	model-did-not-replay	none	1	no-replay	580	114	466	0	224	61	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	41	82	10	69256	395	395	1046	2090100
QF_LRA/sc/sc-17.base.cvc.smt2	unknown	0	24022	model-did-not-replay	none	1	no-replay	656	128	528	0	254	69	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	73	133	16	108086	547	547	1184	3694236
QF_LRA/sc/sc-19.base.cvc.smt2	unknown	0	24123	model-did-not-replay	none	1	no-replay	732	142	590	0	282	77	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	93	148	21	124969	553	553	1322	4770786
QF_LRA/sc/sc-21.base.cvc.smt2	unknown	0	24124	model-did-not-replay	none	1	no-replay	808	156	652	0	308	85	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	100	245	21	121357	470	470	1460	5117826
QF_LRA/sc/sc-23.base.cvc.smt2	unknown	0	24021	model-did-not-replay	none	1	no-replay	884	170	714	0	341	93	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	281	578	53	320103	1167	1167	1598	14779938
QF_LRA/sc/sc-25.base.cvc.smt2	unknown	0	24123	model-did-not-replay	none	1	no-replay	960	184	776	0	371	101	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	1605	3354	291	1670957	5008	5008	1736	83800950
QF_LRA/sc/sc-27.base.cvc.smt2	unknown	0	24123	model-did-not-replay	none	1	no-model	1036	198	838	0	217	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	3	308	0	3074	1	n/a	n/a	n/a
QF_LRA/sc/sc-29.base.cvc.smt2	unknown	0	24122	model-did-not-replay	none	1	no-model	1112	212	900	0	233	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	3	341	0	3218	1	n/a	n/a	n/a
QF_LRA/sc/sc-31.base.cvc.smt2	unknown	0	24123	model-did-not-replay	none	1	no-model	1188	226	962	0	249	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	4	372	1	3362	1	n/a	n/a	n/a
QF_LRA/sc/sc-33.base.cvc.smt2	unknown	0	24122	model-did-not-replay	none	1	no-model	1264	240	1024	0	265	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	4	405	1	3506	1	n/a	n/a	n/a
QF_LRA/sc/sc-35.base.cvc.smt2	unknown	0	24124	model-did-not-replay	none	1	no-model	1340	254	1086	0	281	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	4	439	1	3650	1	n/a	n/a	n/a
QF_LRA/sc/sc-37.base.cvc.smt2	unknown	0	24124	model-did-not-replay	none	1	no-model	1416	268	1148	0	297	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	5	469	1	3794	1	n/a	n/a	n/a
QF_LRA/sc/sc-39.base.cvc.smt2	unknown	0	24124	model-did-not-replay	none	1	no-model	1492	282	1210	0	313	0	0	0				fm-fallback-declined|deadline=false|wd=false	AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	fm-fallback-declined=1;lra_theory:no-model-reconstructed=1	5	535	1	3938	1	n/a	n/a	n/a
QF_LRA/sc/sc-5.base.cvc.smt2	unsat	0	11114	model-did-not-replay	nra	1	no-replay	200	44	156	0	74	21	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	1	6	1	7317	110	110	356	74330
QF_LRA/sc/sc-7.base.cvc.smt2	unknown	0	24122	model-did-not-replay	none	1	no-replay	276	58	218	0	103	29	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	5	17	3	18406	182	182	494	260358
QF_LRA/sc/sc-9.base.cvc.smt2	unknown	0	24122	model-did-not-replay	none	1	no-replay	352	72	280	0	135	37	1	0	false|disequality(eq-asserted-false)	disequality(eq-asserted-false)			AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS	lra_theory:model-built-but-does-not-replay=1	18	59	8	52029	444	444	632	944766
QF_LRA/spider_benchmarks/frame_prop.base.smt2	unsat	0	1107	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	987	17	17	305	48960
QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	unsat	0	1307	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	51	0	0	301	2440
QF_LRA/spider_benchmarks/no_op_accs.base.smt2	unsat	0	1307	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		2	1	0	3078	69	69	301	126640
QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	unsat	0	1307	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		0	0	0	16	0	0	301	680
QF_LRA/spider_benchmarks/reint_to_least.base.smt2	unsat	0	208	took	nra	0		0	0	0	0	0	0	0	0					AXEYUM_LRA_WARM_CUBE,MAX_TABLEAU_CELLS		44	21	5	28866	346	346	547	2458428
